日期,联赛,主队,客队,大球初盘赔率,大小球初盘,小球初盘赔率,大球终盘赔率,大小球终盘,小球终盘赔率,初盘主队让球赔率,初盘亚盘,初盘客队让球赔率,终盘主队让球赔率,终盘亚盘,终盘客队让球赔率,主队全场进球数,客队全场进球数,主队半场进球数,客队半场进球数,主队ELO评分,客队ELO评分
2024/11/17 18:00,A309,理文,冠忠南区,0.81,2.75,0.89,0.93,3.25,0.77,0.74,0.75,0.96,0.62,1,1.08,0,1,0,0,1491.411087,1540.366846
2024/11/17 18:00,A306,巴列卡诺女足,马德里竞技C队女足,0.95,2.5,0.81,0.85,2.5,0.91,0.75,0,1.01,0.8,0.5,0.96,3,2,1,1,1500.6472,1484.3528
2024/11/17 18:00,A298,马赛U19,图鲁兹U19,1,3,0.8,0.75,3,1.05,0.9,0.5,0.92,0.65,0.75,1.2,4,2,3,2,1502.496724,1511.85614
2024/11/17 18:00,A136,史特拉斯堡U19,克莱蒙特U19,0.93,3.25,0.83,0.75,3.25,1.05,0.85,1,0.91,0.87,1,0.95,2,0,0,0,1531.209674,1500.054582
2024/11/17 18:00,A97,圣瑟巴斯提安雷耶斯,苏雅萨,0.85,2.25,0.85,0.85,2.25,0.85,0.8,0.5,0.9,0.85,0.5,0.85,5,2,1,0,1475.128556,1493.44865
2024/11/17 18:00,A308,ESC葛特斯,比林古马,0.9,4.25,0.8,0.82,4.25,0.88,0.88,0.5,0.82,0.93,0.5,0.77,1,1,0,0,1500,1500
2024/11/17 18:00,A305,希塔布斯波尔女足,哈克卡里古女足,0.87,2.75,0.89,0.87,2.75,0.83,0.86,-0.5,0.9,0.74,-0.5,0.96,0,0,0,0,1500,1500
2024/11/17 18:00,A143,阿卡青年队,斯塔泽舒夫青年队,0.95,3.5,0.81,0.83,3.25,0.93,0.82,-0.25,0.94,0.81,0.25,0.95,0,2,0,1,1442.019016,1487.417704
2024/11/17 18:00,A43,卡拉玛达,帕尼奥尼奥斯,0.89,1.75,0.87,1.04,1.75,0.76,0.85,0.5,0.91,0.88,0.5,0.94,1,1,1,1,1499.379393,1486.237662
2024/11/17 18:30,A77,AD帕拉,特里巴尔,0.92,2.25,0.78,0.92,2.25,0.78,0.87,-1,0.83,1.05,-0.75,0.65,1,1,1,0,1500,1500
2024/11/17 18:30,A97,美利拉,CD科瑞亚,0.95,2,0.75,0.91,1.75,0.79,0.75,0.5,0.95,0.95,0.5,0.75,1,2,1,0,1489.305825,1478.654107
2024/11/17 18:30,A133,塔林军团,爱尔华,0.86,3,0.84,0.96,3,0.74,0.77,-0.75,0.93,1.08,-0.75,0.62,0,3,0,1,1469.510429,1475.454289
2024/11/17 18:45,A125,考克大学,利兹AFC软木,0.96,2.75,0.8,0.86,2.75,0.9,1.01,0,0.75,0.7,0,1.06,1,0,1,0,1500.6472,1484.3528
2024/11/17 18:45,A77,格拉马,切达约拉德尔瓦莱斯,0.94,2.25,0.76,0.88,2.25,0.82,0.88,0.25,0.82,0.92,0.25,0.78,0,0,0,0,1528.11649,1515.591515
2024/11/17 18:45,A77,乌德卡斯特罗尼,伊本色,0.84,2.25,0.86,0.89,2.25,0.81,0.97,1.5,0.73,0.97,1.25,0.73,0,3,0,0,1469.380692,1486.266508
2024/11/17 19:00,A93,托雷莫利诺斯青年,格拉那达B队,0.96,2.5,0.74,0.96,2.5,0.74,0.89,0.5,0.81,0.8,0.5,0.9,2,0,0,0,1526.636274,1484.248691
2024/11/17 19:00,A87,吉纳斯提卡,努曼西亚,0.92,2.25,0.78,0.94,2.25,0.76,0.73,-0.5,0.97,0.7,-0.5,1,1,0,0,0,1478.092911,1505.676103
2024/11/17 19:00,A93,卡迪斯B队,力纳雷斯体育会,0.92,2.25,0.78,0.82,2.25,0.88,0.89,-0.5,0.81,0.85,-0.5,0.85,2,1,0,0,1483.121931,1471.282687
2024/11/17 19:00,A93,CD埃斯特波纳,拉尤宁CF,0.98,2,0.72,0.85,1.75,0.85,0.74,0.5,0.96,0.86,0.25,0.84,0,1,0,0,1525.715199,1541.611303
2024/11/17 19:00,A93,米涅拉,萨雷斯,0.75,1.75,0.95,0.75,1.75,0.95,0.69,0,1.01,0.95,0,0.75,1,1,0,0,1520.455124,1448.80412
2024/11/17 19:00,A28,北马其顿U21,科索沃U21,1,2.75,0.8,1.02,2.75,0.78,0.89,0.25,0.93,0.97,-0.25,0.85,0,1,0,1,1467.740349,1502.259651
2024/11/17 19:00,A97,莫斯图勒士,特内里费B队,0.92,2.5,0.78,0.87,2.25,0.83,0.81,-0.5,0.89,0.97,-0.25,0.73,0,1,0,0,1409.925243,1562.129689
2024/11/17 19:00,A97,科罗尼亚莫斯卡多,赫塔菲B队,0.92,2.25,0.78,0.72,2,0.98,0.75,0,0.95,0.7,-0.25,1,3,2,3,2,1542.95462,1511.60827
2024/11/17 19:00,A97,CD瓜达拉哈拉,伊雷斯卡斯,0.82,2.25,0.88,0.92,2.25,0.78,0.85,1,0.85,0.8,0.75,0.9,1,0,0,0,1581.511092,1468.145109
2024/11/17 19:00,A97,帕索竞技俱乐部,纳华尔卡内罗,0.95,2,0.75,0.97,1.75,0.73,0.93,0,0.77,0.75,0,0.95,1,1,1,1,1447.250479,1509.650635
2024/11/17 19:00,A87,艾斯哥比度,桑坦德竞技B队,0.86,2,0.84,0.91,2.25,0.79,0.98,-0.25,0.72,0.8,-0.5,0.9,0,5,0,2,1461.665738,1529.912147
2024/11/17 19:00,A97,阿达维联,皇家马德里C队,0.86,2,0.84,0.86,2,0.84,0.78,0.25,0.92,0.99,0.25,0.71,1,0,0,0,1490.337572,1496.438766
2024/11/17 19:00,A69,胡尼克拉科夫,GKS贝查特,0.83,2.5,0.93,0.76,2.5,1.06,0.98,0.25,0.78,1.04,0.25,0.8,1,0,0,0,1502.288285,1455.082291
2024/11/17 19:00,A77,普拉特,尤托纳,0.85,2.25,0.85,0.85,2.25,0.85,0.76,0.25,0.94,0.76,0.25,0.94,0,2,0,0,1471.266508,1514.380692
2024/11/17 19:00,A77,乌特雷拉,中央竞技队,0.94,2.25,0.76,0.76,2.25,0.94,0.95,0.75,0.75,1,0.75,0.7,0,1,0,0,1485.027942,1515.619258
2024/11/17 19:00,A77,本尼度,克维伦特,0.75,2.25,0.95,0.75,2.25,0.95,0.98,0.25,0.72,0.87,0.25,0.83,1,1,0,0,1485,1485
2024/11/17 19:00,A77,索摩扎斯,UD欧云斯,0.92,2.25,0.78,0.92,2.25,0.78,0.73,-0.5,0.97,0.73,-0.5,0.97,0,0,0,0,1500,1500
2024/11/17 19:00,A77,索库埃利亚莫斯,托莱多,0.9,2,0.8,0.9,2,0.8,1,0,0.7,0.85,0,0.85,1,0,0,0,1528.143033,1485.592711
2024/11/17 19:00,A77,UD洛哥尼斯B,特德龙,0.96,3,0.74,0.78,2.75,0.92,0.91,1.75,0.79,0.73,1.75,0.97,4,1,2,1,1529.3528,1485.6472
2024/11/17 19:00,A77,尼能瑟,希洪竞技B队,0.83,2,0.87,0.91,2,0.79,0.92,-1,0.78,0.82,-1,0.88,0,5,0,2,1472.472706,1541.315372
2024/11/17 19:00,A77,利阿达,拉瓦纳,0.84,2.75,0.86,0.84,2.75,0.86,0.93,1.25,0.77,0.79,1.25,0.91,0,0,0,0,1458.762259,1498.149197
2024/11/17 19:00,A77,阿维莱斯体育场,空达,0.72,2,0.98,0.72,2,0.98,0.8,0.25,0.9,0.93,0.25,0.77,0,1,0,1,1471.214274,1514.378339
2024/11/17 19:00,A77,圣克里斯托瓦尔,沙巴度尔B队,0.91,2.25,0.79,0.91,2.25,0.79,0.86,0.75,0.84,0.96,0.75,0.74,2,3,1,3,1459.904537,1513.869897
2024/11/17 19:00,A77,蒙塔尼萨,佩拉拉达,0.86,2.25,0.84,0.97,2.25,0.73,0.91,0.5,0.79,0.92,0.25,0.78,0,0,0,0,1525.019506,1486.231452
2024/11/17 19:00,A77,CE曼雷萨,巴达隆纳B队,0.9,2,0.8,0.75,1.75,0.95,0.93,0.25,0.77,0.97,0.25,0.73,1,0,1,0,1514.401624,1485.434855
2024/11/17 19:00,A77,利尔达竞技,莫列鲁萨,0.97,2.25,0.73,0.89,2.25,0.81,0.73,0.25,0.97,0.9,0.5,0.8,2,2,0,0,1486.126857,1484.432847
2024/11/17 19:00,A143,萨比利斯青年队,瓦塔波兹南青年队,0.91,3,0.85,0.91,3,0.85,0.79,0.5,0.97,0.85,0.5,0.91,6,0,3,0,1498.844113,1443.735504
2024/11/17 19:00,A84,拉科鲁尼亚女足,西班牙人女足,0.99,2.5,0.81,0.95,2.5,0.85,0.77,0,1.05,0.7,0,1.13,0,1,0,1,1508.623786,1517.417578
2024/11/17 19:00,A78,阿拉维斯B队,安吉亚诺,0.89,2.25,0.81,0.89,2.25,0.81,0.91,0.75,0.79,0.75,0.75,0.95,1,0,0,0,1468.070824,1490.68742
2024/11/17 19:00,A93,亚古拉斯,林恩斯,0.8,1.75,0.9,0.72,1.75,0.98,0.71,0.75,0.99,0.88,0.75,0.82,0,0,0,0,1482.636536,1473.991068
2024/11/17 19:00,A86,阿尔兹拉,巴利阿里,0.82,2,0.88,0.82,2,0.88,0.71,-0.25,0.99,0.8,-0.25,0.9,1,0,0,0,1529.33558,1488.677027
2024/11/17 19:00,A71,皇家马德里B队,CF安提哥拉,0.89,2,0.91,0.72,2,1.08,0.79,0.25,1.03,0.8,0.5,1.02,1,2,1,1,1474.950112,1543.547465
2024/11/17 19:00,A71,英特城,富恩拉布雷达,1.03,2,0.77,0.9,2,0.9,0.86,0.25,0.96,0.8,0.25,1.02,1,3,0,1,1454.304004,1504.34822
2024/11/17 19:00,A71,休达,艾科坎,0.85,2.25,0.95,0.72,2.25,1.08,0.86,0.5,0.96,0.7,0.75,1.13,0,2,0,1,1485.09826,1462.429772
2024/11/17 19:00,A71,马德里竞技B队,梅里达AD,0.97,2,0.83,0.76,2,1.04,0.9,0.5,0.92,0.77,0.5,1.05,1,0,1,0,1528.449755,1485.112941
2024/11/17 19:00,A72,塞格维亚纳,施斯达奥,1,2.25,0.8,0.81,2,0.99,1.05,0.25,0.77,1.09,0.25,0.73,0,0,0,0,1483.831633,1478.391122
2024/11/17 19:00,A72,亚摩勒比塔,巴塞罗那B队,0.88,2.25,0.92,0.82,2.25,0.98,0.82,-0.25,1,1.04,0,0.78,2,1,0,0,1469.00519,1484.473613
2024/11/17 19:00,A290,马里迪莫女足,布拉加女足,0.96,3.25,0.8,1.08,3,0.68,0.91,-1.75,0.85,0.78,-1.75,0.98,0,1,0,0,1471.877557,1541.238929
2024/11/17 19:00,A287,马里迪莫B队,刚多玛,0.87,2.25,0.89,0.97,2.25,0.83,0.98,0.5,0.78,0.88,0.5,0.94,0,1,0,0,1498.680275,1500.672525
2024/11/17 19:00,A287,马希高,SC雷加,0.86,2.25,0.9,0.82,2.25,0.98,0.82,0.5,0.94,0.81,0.5,1.01,4,0,1,0,1514.972112,1470.675088
2024/11/17 19:00,A306,萨拉戈萨女足,希杭女足,0.81,3.25,0.95,0.81,3.25,0.95,0.95,1.5,0.81,0.79,1.5,0.97,0,2,0,2,1470.619258,1500.027942
2024/11/17 19:00,A125,宾高凯尔特,基尔斯特罗唐尼,0.75,2.75,0.95,0.75,2.75,0.95,0.75,0.25,0.95,0.75,0.25,0.95,1,1,1,1,1485.565932,1484.43742
2024/11/17 19:00,A198,斯凯尔涅维采,波兰利兹巴克,0.78,3.25,0.92,0.91,3.5,0.89,0.94,1.75,0.76,0.94,1.75,0.88,6,0,3,0,1527.546003,1471.858155
2024/11/17 19:00,A197,埃西亚斯38,艾迪瑞利士邦,0.85,2.25,0.85,0.88,2.25,0.82,0.88,0.25,0.82,0.89,0.25,0.81,1,0,1,0,1513.143945,1457.50085
2024/11/17 19:00,A197,尼路费,格里1970,0.9,2.5,0.8,0.95,2.5,0.75,0.75,0.5,0.95,0.7,0.75,1,1,1,0,1,1486.908999,1499.409633
2024/11/17 19:00,A78,萨拉戈萨B队,巴巴斯托,0.71,2,0.99,0.74,2,0.96,0.81,0.5,0.89,0.95,0.5,0.75,3,1,0,0,1506.619741,1479.004914
2024/11/17 19:00,A307,坎卡亚,科鲁士邦,0.92,2,0.78,0.82,2,0.88,0.78,0,0.92,0.86,-0.25,0.84,0,0,0,0,1500.566193,1512.554405
2024/11/17 19:00,A86,巴达隆纳富图,伊比萨岛,0.71,1.75,0.99,0.75,1.75,0.95,1,0.25,0.7,1.01,0.25,0.69,0,1,0,1,1423.247866,1509.740297
2024/11/17 19:00,A86,皇家马洛卡B队,沙巴度尔,0.87,2,0.83,0.87,2,0.83,0.75,-0.75,0.95,0.84,-0.5,0.86,0,2,0,1,1462.84269,1528.22781
2024/11/17 19:00,A138,阿尔塔伊,萨热耶尔,0.82,2.5,0.98,0.85,2.25,0.91,0.84,-2,0.98,1.01,-1.75,0.75,1,5,1,1,1471.957123,1543.634392
2024/11/17 19:00,A138,费迪耶斯堡,伊尼高尔士邦,0.9,2.25,0.86,0.9,2.25,0.86,0.95,0.5,0.81,0.7,0.25,1.06,0,0,0,0,1528.680116,1514.434072
2024/11/17 19:00,A138,加斯塔摩奴士邦,伊斯帕塔士邦,0.8,2.25,0.96,0.8,2.25,0.96,0.93,1.25,0.83,0.6,1,1.19,0,0,0,0,1500.082203,1501.77202
2024/11/17 19:00,A138,赫克莫古特拉仲,阿达纳1954,0.9,2.5,0.86,0.9,2.5,0.86,0.87,0,0.89,0.96,-0.25,0.8,0,0,0,0,1486.268931,1513.192943
2024/11/17 19:00,A86,彭拿迪坡缇瓦,科喏拉,0.99,2.25,0.71,1.01,2.25,0.69,0.73,0.25,0.97,1.02,0.5,0.68,4,1,2,0,1510.982745,1433.198643
2024/11/17 19:00,A194,贝拉迪亚代林杰士邦,布沙尼路费斯堡,0.86,2.25,0.94,1.01,2.25,0.75,0.89,-0.75,0.93,0.8,-0.5,0.96,0,2,0,0,1471.374182,1516.772059
2024/11/17 19:00,A194,卡雷曼,海力德,0.93,2.25,0.83,0.93,2.25,0.83,0.9,-0.25,0.86,0.75,-0.25,1.01,1,2,0,1,1525.775513,1531.752136
2024/11/17 19:00,A194,梅内门,索马士邦,0.98,2.5,0.82,0.96,2.5,0.8,0.79,1.25,1.03,1.05,1.25,0.71,1,3,0,3,1512.5556,1503.119591
2024/11/17 19:00,A195,安那托利亚大学,卡尔希雅,0.73,2,0.97,0.86,2,0.84,0.96,-0.5,0.74,0.92,-0.25,0.78,3,1,1,0,1528.167572,1485.593816
2024/11/17 19:00,A196,乌塔斯乌沙克士邦,西利夫里士邦,0.75,2.25,0.95,0.75,2.25,0.95,0.93,0,0.77,0.75,-0.25,0.95,6,0,3,0,1514.997646,1484.94782
2024/11/17 19:00,A194,阿卡沙雷士邦,安卡拉德米斯堡,0.93,2.25,0.83,0.93,2.25,0.83,0.74,0.75,1.02,0.7,0.75,1.06,3,2,2,2,1529.378284,1486.213033
2024/11/17 19:00,A307,库科切梅切,阿华利古奇,0.94,2.5,0.76,0.89,2.5,0.81,0.76,0.25,0.94,0.67,0.5,1.03,0,0,0,0,1527.52239,1501.855949
2024/11/17 19:15,A99,海伦芬女足,特尔斯达女足,0.81,2.75,0.99,0.87,2.75,0.95,1.01,1,0.81,1,0.75,0.84,3,1,3,1,1487.469639,1469.434895
2024/11/17 19:20,A306,芬默格女足,卡塞雷诺B队女足,0.88,2.5,0.88,0.96,2.5,0.8,0.96,0,0.8,0.95,0,0.81,3,1,2,1,1500,1470
2024/11/17 19:30,A130,塞奇艾丝珀足女足,奥萨苏纳女足,1,2.25,0.76,1.02,2,0.78,1.03,0.25,0.73,0.86,0.25,0.96,0,0,0,0,1498.756784,1485.545066
2024/11/17 19:30,A85,尤文图斯女足,森索罗女足,0.87,3.5,0.83,0.78,3.5,0.92,0.86,2.25,0.84,0.77,2.25,0.93,2,2,1,1,1526.012026,1514.881945
2024/11/17 19:30,A77,CE优蹂帕B队,豪斯彼得利特,0.85,2.25,0.85,0.85,2.25,0.85,0.87,-0.25,0.83,0.97,0,0.73,1,0,0,0,1514.976011,1497.090934
2024/11/17 19:30,A77,赫罗纳B队,雷乌斯,0.77,2.25,0.93,0.77,2.25,0.93,0.96,0.25,0.74,1.05,0.25,0.65,2,0,1,0,1501.346418,1499.32867
2024/11/17 19:30,A107,诺瓦拉,克洛迪,0.77,2,1.03,0.99,2,0.81,0.94,0.75,0.88,1.03,0.75,0.79,0,0,0,0,1533.657361,1439.639628
2024/11/17 19:40,A144,中西区,凯景,0.94,3.75,0.76,0.76,3.75,0.94,0.75,2,0.95,0.95,2,0.75,1,2,1,1,1484.300068,1514.306708
2024/11/17 19:45,A304,杜尔比恩女足,贝格海姆女足,0.92,2.5,0.78,0.74,2.5,0.96,0.94,0,0.76,0.8,0,0.9,0,0,0,0,1485.05577,1499.94423
2024/11/17 19:45,A134,埃瓦尔U19,特安崔亚U19,0.9,2.75,0.8,0.9,2.75,0.8,0.8,0.75,0.9,0.8,0.75,0.9,7,1,5,1,1515,1485
2024/11/17 20:00,A7,贝尔格拉诺女足,卡塞罗斯女足,0.88,2.5,0.92,0.65,2.5,1.17,0.84,1.25,0.98,0.75,1.25,1.07,2,2,2,0,1485.080322,1486.780151
2024/11/17 20:00,A43,科萨米科斯,基菲萨,0.95,2.5,0.81,0.75,2.5,1.01,0.91,-0.5,0.85,0.82,-0.5,0.94,0,3,0,2,1457.485996,1540.631644
2024/11/17 20:00,A118,辛历克,柴卡,0.78,2,1.02,1.05,2,0.79,1.03,0.25,0.79,1,0.25,0.86,0,0,0,0,1499.596735,1499.85566
2024/11/17 20:00,A142,克拉斯诺,贝鲁萨,0.85,2.75,0.85,0.95,2.75,0.75,0.95,-0.5,0.75,0.95,-0.5,0.75,0,2,0,1,1470,1500
2024/11/17 20:00,A143,斯拉斯克青年队,沙斯辛青年队,0.9,3.75,0.86,0.9,3.75,0.86,0.79,1.25,0.97,0.89,1.25,0.87,2,2,0,1,1527.551638,1516.184107
2024/11/17 20:00,A293,B93哥本哈根女足,欧登塞女足,0.91,3.25,0.79,0.8,3,0.9,0.75,-1.5,0.95,0.79,-1.75,0.91,1,4,1,0,1470.001154,1500.000052
2024/11/17 20:00,A292,达勒姆女足,伦敦城雌狮女足,0.9,2.5,0.8,0.79,2.5,0.91,0.77,-0.25,0.93,0.9,-0.5,0.8,3,2,2,1,1529.355205,1513.060805
2024/11/17 20:00,A77,马利诺,伊瓦拉,0.75,2.25,0.95,0.81,2.25,0.89,0.89,1,0.81,0.85,0.75,0.85,1,1,0,0,1511.885128,1486.210342
2024/11/17 20:00,A286,凯尔特人女足,格拉斯哥流浪女足,0.91,2.5,0.85,1.04,2.5,0.72,0.74,-0.25,1.02,0.88,-0.5,0.88,2,3,1,1,1434.296481,1512.730531
2024/11/17 20:00,A192,伊巴罗扎伊,洛夫琴,0.95,2.25,0.75,0.95,2.25,0.75,0.72,-0.25,0.98,0.72,-0.25,0.98,1,1,0,1,1499.94423,1485.05577
2024/11/17 20:00,A192,KOM朴高利卡,格瑞巴吉,0.94,2.25,0.76,0.94,2.25,0.76,0.81,0,0.89,0.81,0,0.89,0,1,0,0,1484.410872,1529.297133
2024/11/17 20:00,A192,鲁达,伊高洛,0.92,2.25,0.78,0.92,2.25,0.78,0.8,0.5,0.9,0.75,0.5,0.95,1,0,0,0,1515,1471.2944
2024/11/17 20:00,A198,克拉科夫B队,斯亚卡,0.91,3.25,0.89,0.9,3.25,0.86,0.82,-0.75,1,0.68,-0.25,1.08,1,1,0,0,1514.972008,1501.239773
2024/11/17 20:00,A305,乌尼古库女足,ALG 士邦女足,0.9,3.25,0.86,0.86,3.25,0.84,0.77,-2,0.99,0.9,-1.75,0.8,1,3,0,2,1471.291995,1528.708005
2024/11/17 20:15,A304,圣珀尔滕女足,沃德兰女足,0.85,3.75,0.85,0.74,3.75,0.96,0.83,3,0.87,0.83,3,0.87,2,1,1,0,1490.4317,1469.568388
2024/11/17 20:30,A36,普斯SC,斯卡哈迪德,1.05,2,0.75,1.09,2,0.71,0.8,0,1.02,0.65,0,1.2,2,1,1,0,1510.826351,1457.863603
2024/11/17 20:30,A146,索史尔扎普,利巴域B队,0.78,2.75,0.92,0.91,3,0.79,0.82,0.75,0.88,0.6,1,1.11,6,0,4,0,1501.375402,1527.753085
2024/11/17 20:30,A146,索科尔布洛赞尼,本纳特凯,0.76,3,0.94,1.05,3,0.65,0.78,1,0.92,1.09,1.25,0.61,0,2,0,0,1457.015932,1513.273785
2024/11/17 20:30,A189,考纳斯,苏杜瓦,0.96,2.5,0.74,0.96,2.5,0.74,0.95,-1,0.75,0.96,-1.25,0.74,2,1,1,0,1528.708217,1483.334257
2024/11/17 20:30,A36,苏伊士蒙塔哈布,肯特拉特斯,1.04,2,0.76,1.11,2,0.7,0.94,-0.25,0.88,0.92,-0.25,0.9,0,1,0,0,1473.628451,1540.334807
2024/11/17 20:30,A36,曼苏拉,埃及电信,0.99,2,0.81,0.99,2,0.81,0.82,-0.25,1,0.81,-0.25,1.01,0,3,0,2,1443.745569,1527.46672
2024/11/17 20:30,A36,坦塔,奥林比亚艾卡纳,1,2,0.8,0.99,2,0.81,0.85,0,0.97,0.89,0.25,0.93,0,0,0,0,1491.08003,1530.000163
2024/11/17 20:30,A173,FC条顿05,奥尔登堡,0.9,3.25,0.86,1.2,3.25,0.65,0.96,-0.25,0.8,1.11,-0.25,0.74,1,4,1,1,1492.029269,1505.765498
2024/11/17 20:30,A28,泰国,老挝,0.96,4,0.8,0.75,4.5,1.05,0.83,2.5,0.93,0.8,3.5,1.02,1,1,0,0,1526.804558,1486.284139
2024/11/17 20:30,A254,特拉尼克,特沙尼,0.79,2,0.91,0.79,2,0.91,0.96,0.75,0.74,0.96,0.75,0.74,2,1,1,1,1515,1485
2024/11/17 20:30,A173,SV不莱梅,基尔B队,0.84,3,0.92,1.13,3,0.7,0.83,-0.25,0.93,0.8,0,1.04,2,0,1,0,1463.562695,1435.041885
2024/11/17 20:30,A254,戈拉兹德,格拉迪納,0.74,2.25,0.96,0.74,2.25,0.96,0.92,0.75,0.78,0.92,0.75,0.78,0,0,0,0,1500,1500
2024/11/17 20:30,A254,吉拉希奇,土米斯拉,0.86,2.25,0.84,0.89,2.5,0.81,0.82,0.5,0.88,0.73,0.75,0.97,3,2,2,1,1515.6472,1499.3528
2024/11/17 20:30,A254,兹唯杰达,斯图普卡尼卡奥洛沃,0.82,2.25,0.88,0.87,2.25,0.83,0.9,-0.5,0.8,0.9,-0.5,0.8,2,3,0,1,1485,1515
2024/11/17 20:30,A254,路卡瓦克,图兹拉市,0.79,2,0.91,0.79,2,0.91,0.89,-0.5,0.81,0.95,-0.5,0.75,2,3,2,2,1485,1515
2024/11/17 20:30,A84,皇家贝蒂斯女足,利云特UD女足,0.95,2.5,0.85,0.9,2.5,0.9,0.85,-0.75,0.97,0.93,-0.5,0.89,1,2,1,1,1460.604921,1514.519482
2024/11/17 20:45,A266,米斯奥尼斯队,利物浦蒙特维多,0.89,2.25,0.91,0.93,2.25,0.87,1.02,0,0.8,0.9,-0.25,0.92,2,2,0,2,1510.261507,1477.21778
2024/11/17 21:00,A291,ND贝尔廷齐,NK斯沃博达卢布尔雅那,0.88,2.75,0.92,0.79,2.75,0.97,0.95,1.25,0.87,0.75,1,1.01,2,0,1,0,1487.483429,1470.693879
2024/11/17 21:00,A188,利恩,康斯文格,0.81,2.75,0.99,0.97,2.75,0.87,0.8,0.5,1.02,0.9,0.25,0.96,1,1,1,0,1510.7101,1498.344136
2024/11/17 21:00,A292,锡菲联女足,桑德兰女足,0.75,2.5,0.95,0.75,2.5,0.95,0.85,-0.25,0.85,0.75,-0.75,0.95,0,1,0,0,1484.3528,1500.6472
2024/11/17 21:00,A301,哲诺伊摩,布尔诺B队,0.98,3,0.78,1,3,0.8,0.94,0.75,0.82,1.02,0.75,0.8,0,0,0,0,1485.63921,1473.013771
2024/11/17 21:00,A286,斯巴顿斯女足,蒙特罗斯女足LFC,0.89,3,0.87,0.94,3,0.82,0.81,1,0.95,0.94,0.75,0.82,3,0,0,0,1500.6472,1484.3528
2024/11/17 21:00,A286,帕尔蒂克女足,马瑟韦尔女足,0.83,2.75,0.93,0.65,2.75,1.12,0.99,0.5,0.77,1.06,0.5,0.7,1,1,0,1,1500.675088,1514.972112
2024/11/17 21:00,A302,斯法克斯铁路,莱德耶夫,0.86,1.75,0.84,0.86,1.75,0.84,0.81,0,0.89,0.81,0,0.89,1,0,1,0,1515,1485
2024/11/17 21:00,A277,拜仁慕尼黑女足,卡尔斯耶拿女足,0.85,4.25,0.85,0.78,4.25,0.92,0.77,3.5,0.93,0.78,3.5,0.92,5,0,2,0,1563.70494,1445.618042
2024/11/17 21:00,A173,凤凰吕贝克,托斯布劳韦斯洛恩,0.88,3,0.88,0.88,3,0.94,0.83,0.5,0.93,0.99,0.75,0.85,1,3,1,1,1487.440704,1515.75967
2024/11/17 21:00,A173,诺德施泰特,云达不莱梅业余队,0.85,3.25,0.91,0.94,3.5,0.88,0.88,-0.5,0.88,0.84,-0.5,1,3,2,2,1,1478.064844,1480.49335
2024/11/17 21:00,A173,哈韦尔斯,托德斯费尔德,0.9,3.5,0.86,0.85,3.5,0.97,0.86,1.75,0.9,0.9,1.75,0.94,3,0,2,0,1539.193662,1465.429417
2024/11/17 21:00,A300,赛维特U21,拉夏德芳,0.87,3.25,0.89,0.87,3.25,0.89,0.86,1.75,0.9,0.86,1.75,0.9,2,1,1,0,1528.733492,1485.619308
2024/11/17 21:00,A145,史毕达,ASKO科特曼斯多夫,0.8,3.25,0.9,0.8,3.25,0.9,0.93,1.25,0.77,0.76,1.25,0.94,3,0,1,0,1514.354058,1484.970854
2024/11/17 21:00,A46,泽米阿弗希,鲁达士,0.96,2.25,0.74,0.97,2.25,0.73,0.8,0.25,0.9,0.97,0.25,0.73,0,0,0,0,1497.572604,1485.514787
2024/11/17 21:00,A127,博洛夫慕尔女足,基马诺克女足,0.75,2.75,0.95,0.75,2.75,0.95,0.85,0,0.85,0.8,0,0.9,1,0,1,0,1515,1485
2024/11/17 21:00,A186,瑟格斯塔,杰德兰LP,0.85,3,0.91,0.99,3,0.77,0.76,0,1,0.8,-0.25,0.96,2,3,1,0,1473.196627,1543.742568
2024/11/17 21:00,A303,CS哈曼利弗,阿里亚纳,0.8,1.75,0.9,0.99,2,0.71,0.8,0.5,0.9,0.99,0.5,0.71,1,1,1,1,1500,1500
2024/11/17 21:05,A278,阿尔纳斯,苏瑞,0.83,2,0.87,0.83,2,0.87,0.87,0.5,0.83,0.74,0.5,0.96,1,2,0,0,1469.409623,1486.291995
2024/11/17 21:30,A109,梅斯特雷,布鲁萨波特,0.96,2.25,0.8,0.98,2.25,0.82,0.99,0,0.77,0.75,0,1.07,2,1,0,1,1500.618251,1456.937999
2024/11/17 21:30,A109,拉维斯US,卡列皮纳,0.98,2.25,0.78,0.99,2.25,0.81,0.98,-0.25,0.78,1.07,-0.25,0.75,0,2,0,1,1470.027788,1486.911406
2024/11/17 21:30,A109,维波纳桑,雷吉纳,1.02,2.25,0.78,1.02,2.25,0.78,0.79,0,1.03,0.79,0,1.03,0,1,0,1,1499.3528,1515.6472
2024/11/17 21:30,A109,AC埃斯特,巴萨诺,0.92,2,0.88,1.07,2,0.73,0.9,0.25,0.92,1.13,0.25,0.7,3,1,1,1,1542.471394,1486.236611
2024/11/17 21:30,A109,查林穆尼,卢帕伦斯,0.85,2,0.91,0.78,2,1.02,0.99,0,0.77,0.93,-0.25,0.89,2,1,1,0,1500.027942,1470.619258
2024/11/17 21:30,A109,拉凡格尼斯,奇塔瓦雷泽,0.84,2.25,0.92,0.95,2.25,0.85,0.85,0,0.91,0.9,0,0.92,0,1,0,1,1513.16978,1530.620599
